ENTREZID	SYMBOL
293939	Erlin1
293947	Arhgap18
293949	Hoga1
293950	Morn4
293953	R3hcc1l
293960	Zfand5
293967	Smc5
293976	Dmrt3
293985	Cyp2c79
293989	Cyp2c6v1
293990	Wnt8b
293991	Ndufb8
293992	Pax2
293996	Pdzd7
293997	Kazald1
294004	Dpcd
294007	Pprc1
294009	Cuedc2
294010	Actr1a
294011	Sfxn2
294012	Borcs7
294014	Cnnm2
294018	Taf5
294019	Calhm2
294025	Stn1
294027	Col17a1
294030	Sfr1
294043	Sorcs3
294048	Pik3ap1
294051	Dntt
294053	Ccnj
294054	Cc2d2b
294065	Kcnv2
294066	RGD1308750
294071	Hells
294072	Slc35g1
294074	Cep55
294075	Ffar4
294077	RGD1562542
294079	Marchf5
294088	Pank1
294090	Ifit1bl
294091	Ifit2
294093	Ankrd22
294094	Lipk
294097	Lipo1
294103	Papss2
294109	Olr385
294119	Moxd1
294121	Taar2
294122	Taar4
294123	Taar5
294124	Taar6
294125	Taar7a
294126	Taar7b
294130	Taar7h
294131	Taar7g
294133	Taar7e
294134	Taar7d
294138	Olr1671
294140	Olr1668
294141	Clic2
294143	Olr1673
294150	Olr1683
294151	Olr1684
294152	Olr1686
294154	Ilrun
294155	Olr1704
294157	Olr1702
294158	Olr1696
294159	Olr1695
294161	Olr1691
294162	Olr1690
294164	Olr1688
294166	Olr1708
294175	Olr1714
294183	Olr1724
294186	Olr1729
294187	Olr1730
294190	Olr1735
294196	Olr1742
294197	Olr1743
294198	Olr1744
294203	Olr1749
294204	Olr1750
294207	Ppp1r11
294208	Trim31
294210	Trim10
294213	RT1-M1-4
294228	RT1-S3
294230	Mrps18b
294231	RGD1302996
294232	Dhx16
294235	Ier3
294236	Gtf2h4
294239	Ddah2
294241	Ly6g6c
294245	Ly6g5c
294250	Prrc2a
294251	Ncr3
294252	Msh5
294255	Slc44a4
294257	Cfb
294258	Nelfe
294260	Skiv2l
294268	Btn3a2
294269	RT1-Da
294270	RT1-Db1
294273	RT1-DMb
294274	RT1-DMa
294276	Brd2
294279	Col11a2
294281	Slc39a7
294282	Rps18
294283	Rgl2
294286	Kifc1
294287	Phf1
294288	Cuta
294289	Zbtb9
294291	Smim29
294292	Nudt3
294297	Scube3
294299	Tead3
294301	Armc12
294303	Lhfpl5
294307	Kctd20
294311	RGD735065
294312	Pi16
294313	Mtch1
294318	Btbd9
294320	Glo1
294321	Slc37a1
294322	Pknox1
294324	Agpat3
294326	Gatd3a
294328	Aire
294329	Trpm2
294331	Ube2g2
294333	Slx9
294335	Susd2
294336	Pcbp3
294337	Col6a1
294339	Mcm3ap
294341	Slc5a4
294342	Slc5a4b
294343	Zfp280b
294362	Cisd1
294375	Reep3
294380	Lrrtm3
294385	Supv3l1
294388	Stox1
294390	Zup1
294392	Kpna5
294394	Gprc6a
294395	Rfx6
294400	Nus1
294408	Asf1a
294410	Man1a1
294421	Serinc1
294422	Smpdl3a
294429	Ranbp2
294430	Calhm6
294431	Calhm5
294436	Rpf2
294449	Hs3st5
294456	Nt5dc1
294499	Fam241b
294503	Nodal
294504	Ppa1
294508	Pald1
294512	Ascc1
294513	Dnajb12
294515	Foxo3
294518	Sesn1
294519	Cep57l1
294520	Mical1
294521	Ak9
294557	Sh3rf3
294559	Oit3
294560	Mcu
294562	Pou5f1
294565	Fam13c
294568	Wasf1
294594	Spata9
294595	Ttc37
294601	Slf1
294603	RGD1560883
294606	Fam172a
294640	Otp
294643	Lhfpl2
294661	S100z
294667	Poc5
294672	Gfm2
294673	Hexb
294674	Enc1
294679	Ankra2
294680	Btf3
294687	Bdp1
294691	Naip5
294693	Gtf2h2
294696	Mrps36
294698	Slc30a5
294706	Cd180
294708	Sgtb
294709	Trappc13
294711	Ppwd1
294712	Cenpk
294715	Rgs7bp
294718	Dimt1
294722	RGD1560076
294732	Actbl2
294734	Gpbp1
294744	Gpx8
294747	Cspg4b
294753	Mocs2
294754	Pelo
294762	Parp8
294767	Mrps30
294770	Card6
294774	Ttc33
294783	Wdr70
294787	Nipbl
294789	Ranbp3l
294790	Skp2
294793	Ugt3a2
294795	Capsl
294797	Il7r
294799	Brix1
294800	Rad1
294804	Rai14
294806	C1qtnf3
294807	Rxfp3
294809	Adamts12
294810	Tars1
294846	Zfp622
294853	Krt18
294854	Dnah5
294862	Marchf6
294864	Cct5
294881	Slc7a12
294883	Ralyl
294892	Tgap1
294900	Tpd52
294912	Sec62
294917	Tnik
294924	Mecom
294925	Fndc3b
294930	Nceh1
294932	Spata16
294948	Armc1
294961	Kcnmb2
294962	Gnb4
294963	Mrpl47
294964	Ndufb5
294972	Mccc1
294973	Acad9
294975	Exosc9
294978	RGD1307100
294979	Adad1
294981	Spry1
294988	Ankrd50
294993	Hspa4l
295010	Pabpc4l
295012	RGD1563562
295019	RGD1307595
295027	Pcdh18
295037	Mgst2
295041	Stoml3
295047	Rexo1l1-ps1
295050	Exosc8
295051	Alg5
295052	Ccna1
295053	Spart
295061	Tm4sf1
295062	Wwtr1
295071	RGD1559622
295072	RGD1560324
295076	Aadacl2
295088	Gmps
295090	Vom2r45
295091	Vom2r46
295105	Schip1
295106	Ift80
295107	Smc4
295117	Otol1
295143	Etfdh
295144	Rxfp1
295160	Mnd1
295161	Fhdc1
295171	Sh3d19
295176	S100vp
295186	Crnn
295189	RGD1560208
295190	Rptn
295193	Tchhl1
295201	RGD1563392
295211	S100a5
295213	S100a13
295214	S100a1
295217	Snapin
295219	Slc27a3
295224	mrpl24
295228	Gpatch4
295229	Naxe
295230	Cct3
295231	Glmp
295234	Lamtor2
295235	Ssr2
295237	Msto1
295238	Dap3
295241	Mtx1
295243	Krtcap2
295245	Slc50a1
295246	Dcst1
295247	Dcst2
295248	Zbtb7b
295251	Pygo2
295252	Ube2q1
295261	Tmod4
295263	Gabpb2
295264	Mllt11
295265	RGD1359334
295270	Sf3b4
295274	Hist2h2be
295277	Hist2h4
295278	Hist2h2bb
295279	Fcgr1a
295283	Ankrd34a
295284	Rbm8a
295293	Pear1
295297	Etv3
295305	Acp6
295310	Zfp697
295315	Tbx15
295319	Man1a2
295322	Vtcn1
295323	Trim45
295324	Ttf2
295325	Igsf3
295326	Mab21l3
295327	Nhlh2
295333	Dennd2c
295334	Bcas2
295337	Bcl2l15
295338	Ptpn22
295340	Rplp0l1
295341	Ppm1j
295342	Rhoc
295344	St7l
295347	Rap1a
295351	Chi3l3
295352	RGD1309110
295356	Slc16a4
295357	Lamtor5
295360	Kcna10
295361	Eps8l3
295362	Gstm6l
295365	Amigo1
295378	Vav3
295382	Ntng1
295384	Prmt6
295394	Dph5
295395	Rtca
295401	Plppr4
295417	Slc44a3
295423	RGD1560826
295425	Usp53
295426	Myoz2
295428	Mettl14
295430	Ndst3
295437	RGD1306519
295443	Papss1
295445	Dkk2
295446	Tbck
295448	Ints12
295449	Arhgef38
295455	Slc39a8
295457	Cisd2
295458	Bdh2
295461	Sec24b
295462	Mcub
295475	Neurog2
295483	RGD1306704
295490	Emcn
295496	Trmt10a
295498	Adh6a
295500	Metap1
295518	Clnk
295528	Erich3
295531	Tnni3k
295538	Depdc1
295541	Msh4
295543	Pigk
295549	Dnajb4
295568	Hltf
295586	Clcn6
295588	Rnd3
295589	Tas2r134
295596	Orc4
295602	Rif1
295607	Prpf40a
295619	Ermn
295620	Upp2
295625	Pkp4
295629	Cd302
295631	Pla2r1
295635	Arhgap15
295645	Slc4a10
295647	Gca
295649	Fign
295654	Ttc21b
295661	Spc25
295663	Phospho2
295669	Cybrd1
295672	Fkbp7
295674	Plekha3
295678	Sestd1
295686	Ube2e3
295690	Dnajc10
295691	Frzb
295692	Nup35
295695	Zfp804a
295701	Tmx2
295703	Serping1
295704	Ube2l6
295706	Prg3
295707	Tnks1bp1
295710	Olr439
295711	Olr440
295712	Olr441
295713	Olr442
295714	Fads2b
295715	Olr443
295719	Olr447
295720	Olr448
295721	Olr450
295723	Olr453
295724	Olr454
295725	Olr455
295728	Olr458
295729	Olr459
295730	Olr461
295732	Olr462
295734	Olr464
295735	Olr465
295736	Olr466
295739	Olr469
295741	Olr470
295743	Olr472
295744	Olr473
295746	Olr476
295747	Olr477
295748	Olr479
295750	Olr484
295751	Olr485
295754	Olr488
295758	Olr493
295759	Olr495
295763	Olr502
295765	Olr510
295766	Olr513
295767	Olr514
295768	Olr515
295769	Olr516
295771	Olr517
295772	Olr519
295776	Olr528
295781	Olr526
295786	Olr530
295790	Olr539
295792	Olr540
295795	Olr550
295797	Olr554
295798	Olr555
295799	Olr558
295801	Olr560
295806	Olr567
295813	Olr575
295814	Olr576
295822	Olr588
295824	Olr592
295827	Olr597
295828	Olr598
295829	Olr602
295834	Olr607
295835	Olr609
295836	Olr610
295839	Olr614
295843	Olr619
295848	Olr631
295852	Olr639
295858	Olr651
295862	Olr655
295863	Olr657
295864	Olr658
295865	Olr659
295869	Olr663
295870	Olr664
295875	Olr668
295876	Olr669
295878	Olr672
295880	Olr673
295881	Olr674
295884	Olr678
295885	Olr679
295890	Olr684
295891	Olr686
295892	Olr687
295896	Olr694
295900	Olr702
295902	Olr703
295907	Olr713
295910	Olr718
295914	Olr721
295917	Olr728
295919	Olr731
295922	Mtch2
295923	Ndufs3
295928	Slc39a13
295929	Mybpc3
295930	Cstpp1
295934	Chst1
295952	Iftap
295953	Rag2
295956	Commd9
295961	Apip
295965	Ehf
295971	Depdc7
295975	Eif3m
295985	Mettl15
295999	Potefam1
296001	Olr748
296003	Olr750
296004	Olr752
296005	Olr754
296010	Olr758
296016	Olr763
296022	Olr769
296023	Olr770
296026	Olr773
296028	Olr775
296035	Olr781
296037	Olr783
296042	Olr789
296044	Olr792
296048	Lpcat4
296049	Emc4
296050	Emc7
296060	Arhgap11a
296072	Spred1
296074	Fsip1
296076	Srp14
296078	Pak6
296081	Ccdc32
296083	Vps18
296084	Ino80
296086	Ndufaf1
296090	Sptbn5
296091	Pla2g4e
296098	Lcmt2
296099	Tp53bp1
296102	Ell3
296115	Secisbp2l
296117	Galk2
296118	Fam227b
296119	Dtwd1
296121	Usp8
296126	Snrnp200
296128	Stard7
296129	Astl
296130	Gpat2
296131	Fahd2a
296134	Mrps5
296136	Nphp1
296137	Bub1
296138	Acoxl
296145	Fbln7
296147	Chchd5
296149	Sirpb3
296152	Tgm6
296153	Tmc2
296156	Cpxm1
296158	Pced1a
296159	Vps16
296161	Ubox5
296162	Ddrgk1
296167	Pank2
296169	RGD1564425
296178	Mcm8
296179	Fermt1
296182	Tmx4
296184	Ankef1
296188	Sptlc3
296190	Ndufaf5
296198	Banf2
296199	Snx5
296200	Mgme1
296201	Ovol2
296207	Smim26
296211	Ralgapa2
296219	Nxt1
296220	Cstl1
296229	P22k15
296230	RGD1563136
296234	Cyss
296235	LOC296235
296256	RGD1565143
296257	Cst7
296259	Acss1
296267	Snph
296269	Angpt4
296271	Srxn1
296272	Tcf15
296278	Pdrg1
296279	Tm9sf4
296280	Tspy26
296281	Plagl2
296284	Kif3b
296285	Commd7
296289	Sun5
296290	Bpifb2
296293	Cbfa2t2
296300	Zfp341
296301	Raly
296302	Eif2s2
296304	Edem2
296306	Ergic3
296307	Fer1l4
296311	Cnbd2
296312	Aar2
296313	Myl9
296315	Rab5if
296318	Ndrg3
296320	Ctnnbl1
296321	Bpi
296323	Arhgap40
296344	Mybl2
296345	Jph2
296346	Oser1
296349	Ttpal
296350	Serinc3
296351	Pabpc1l
296352	Wfdc5
296354	Svs3b
296358	Matn4
296360	Pigt
296366	Wfdc3
296368	Ube2c
296369	Tnnc2
296370	Ctsa
296371	Pltp
296372	Ncoa5
296374	Zmynd8
296380	Arfgef2
296384	Znfx1
296390	Ube2v1
296394	Dpm1
296395	Kcng1
296399	Zfp93
296408	Fam210b
296409	Cass4
296410	Rtfdc1
296411	Fam209
296455	Zswim2
296456	Itgav
296461	Osbpl2
296462	Mtg2
296466	Gid8
296467	Ythdf1
296468	Birc7
296469	Nkain4
296470	Ppdpf
296472	Srms
296474	Helz2
296478	Zgpat
296480	Tpd52l2
296483	Lkaaear1
296488	Ola1
296499	Dlx2
296500	Dlx1
296501	Hat1
296504	Abo2
296510	Sp5
296511	Alx4
296512	Fmn1
296532	Spopl
296535	Psx1
296541	Il36a
296545	C8g
296550	Dph7
296551	Mrpl41
296554	Tubb4b
296558	Anapc2
296560	Uap1l1
296562	Npdc1
296564	Fut7
296565	Paxx
296566	Clic3
296570	Edf1
296571	Phpt1
296577	Glt6d1
296578	Lcn9
296580	Camsap1
296583	Nacc2
296587	Dnlz
296588	Pmpca
296596	Rpl7a
296599	Cacfd1
296600	Slc2a6
296601	Mymk
296603	Vav2
296608	Pierce1
296610	Spaca9
296612	Med27
296616	Cercam
296618	Dync2i2
296619	Pkn3
296621	Phyhd1
296623	Miga2
296624	Dolpp1
296627	Asb6
296634	Nup214
296635	Plpp7
296637	Prrc2b
296639	Ciz1
296648	Mapkap1
296649	Rabepk
296651	Psmd5
296653	Phf19
296654	Gsn
296655	Stom
296658	Ndufa8
296661	Olr400
296663	Olr397
296666	Olr403
296667	Olr404
296669	Olr406
296672	Olr408
296675	Olr411
296677	Olr415
296678	Olr416
296679	Olr417
296682	Olr420
296684	Olr422
296685	Olr423
296686	Olr424
296687	Olr425
296689	Olr428
296690	Olr429
296694	Olr434
296706	Lhx2
296708	Olfml2a
296709	Rpl35
296710	Arpc5l
296730	Crygn
296731	Nub1
296732	Smarcd3
296733	Chpf2
296741	Fastk
296750	Rint1
296751	Pus7
296753	Srpk2
296757	Napepld
296758	Armc10
296761	Tmem60
296762	Phtf2
296787	Sema3c
296789	Sema3e
296813	Slc25a40
296836	Lrrd1
296840	Rbm48
296846	Hepacam2
296849	Pdk3
296851	Pon2
296864	Zc3h12b
296865	Las1l
296866	Gpr165
296867	Pgr15l
296870	Rpl34l1
296872	Eda2r
296883	Rpa3
296884	Glcci1
296911	ST7
296913	Lsm8
296925	Aass
296935	Lmod2
296936	Iqub
296947	Fscn3
296952	Kcp
296953	Irf5
296954	Tnpo3
296956	Ube2h
296957	Zc3hc1
296959	Cpa2
296966	Chchd3
296968	Lrguk
296969	Slc35b4
296972	Akr1b10
296973	Bpgm
296981	Atp6v0a4
296985	Clec2l
296988	Mkrn1
296995	Mrps33
297025	Kel
297029	Gstk1
297065	Zfp282
297066	Zfp212
297073	Rarres2
297076	Gimap6
297077	Tmem176a
297081	Svs1
297082	Malsu1
297093	Cbx3
297096	Snx10
297099	Hoxa9
297109	Mturn
297113	Gars1
297123	Fkbp9
297173	RSA-14-44
297176	Mad2l1
297332	Thnsl2
297333	Smyd1
297334	Mrpl35
297336	Usp39
297337	Rnf181
297339	Capg
297342	Elmod3
297357	Ctnna2
297372	Mrpl19
297376	Htra2
297380	Ccdc142
297381	Wbp1
297383	Rtkn
297386	Slc4a5
297387	Mob1a
297388	Bola3
297389	Dguok
297392	Tex261
297393	Nagk
297406	Cct7
297408	Alms1
297411	Tprkb
297412	Dusp11
297415	Fam136a
297416	Nfu1
297417	Gfpt1
297418	Gkn1
297419	Gkn2
297428	Copg1
297432	Abtb1
297433	Podxl2
297436	Chchd6
297437	Txnrd3
297439	Vom1r100
297442	V1ra14
297444	Cfap100
297453	Hdac11
297455	Lsm3
297458	Ccdc174
297459	Mrps25
297480	Foxp1
297481	Eif4e3
297483	Shq1
297486	Ppp4r2
297498	Crbn
297504	Edem1
297508	Nampt
297514	Setd5
297516	Cpne9
297518	Arpc4
297520	Il17rc
297522	Sec13
297523	Vgll4
297525	Mkrn2
297530	Washc2c
297554	Csgalnact2
297561	Rad52
297566	Atp6v1e1
297568	LOC297568
297570	Pex26
297572	Cpamd8
297576	Dppa3
297584	Clec4a2
297590	Vom2r52
297592	Spsb2
297593	Usp5
297594	Cdca3
297595	P3h3
297596	Lag3
297597	Ing4
297601	Mrpl51
297602	Tapbpl
297604	Ltbr
297607	RGD1311164
297627	Rhno1
297645	Klre1
297666	Klra5
297671	RGD1559532
297682	Dusp16
297685	Ddx47
297694	Plbd1
297695	Wbp11
297698	Erp27
297699	Strap
297705	Aebp2
297708	Pyroxd1
297720	Dnai7
297725	Tm7sf3
297727	Mrps35
297728	Ergic2
297738	Steap1
297748	Jph1
297755	Rpl7
297757	Sbspon
297758	Terf1
297767	Rbpjl2
297768	Lactb2
297783	Mybl1
297784	Rrs1
297795	Npbwr1
297797	Atp6v1h
297799	Mrpl15
297801	Xkr4
297804	Plag1
297805	Sdr16c5
297806	RGD1563405
297814	Car8
297821	Ndufaf6
297822	Tp53inp1
297823	Ints8
297824	Dpy19l4
297832	Cntnap5a
297846	Cntnap5c
297853	RGD1565762
297865	Dsel
297867	Arid1a
297872	Sytl1
297879	Zfp362
297885	Zbtb8os
297890	Bsdc1
297891	Tssk3
297893	Hdac1
297894	Matn1
297899	RGD1562036
297900	Pef1
297902	Gem
297903	Cibar1
297910	Slc26a7
297911	Otud6b
297930	Wwp1
297932	Atp6v0d2
297942	Pnisr
297952	Gpr63
297954	Fhl5
297960	Rragd
297961	Ube2j1
297962	Srsf12
297968	Akirin2
297969	Rars2
297971	Smim8
297989	Ddx58
297990	Ndufb6
297994	Bag1
297995	Chmp5
297998	Nudt2
298002	Rpp25l
298003	Galt
298006	Ccl21
298012	Rad23b
298017	Actl7a
298018	Abitram
298019	Ctnnal1
298020	Tmem245
298024	Akap2
298031	Susd1
298032	Inip
298033	Snx30
298034	Slc46a2
298038	Olr853
298039	Olr852
298040	Olr851
298042	Olr850
298044	Olr848
298045	Olr847
298046	Olr845
298049	Olr841
298051	RGD1309291
298062	Plppr1
298065	Tex10
298066	Erp44
298068	Sec61b
298069	Col15a1
298071	Nans
298072	Trmo
298074	Xpa
298075	Ncbp1
298077	RGD1305807
298079	Aldh1b1
298081	Trmt10b
298084	Zbtb5
298086	Zcchc7
298091	Slc31a2
298095	Prpf4
298096	Wdr31
298098	Pole3
298101	Col27a1
298103	Atp6v1g1
298104	Tmem268
298107	Mup5
298109	RGD1566134
298111	LOC298111
298116	LOC298116
298126	RGD1561195
298138	Rasef
298139	LOC298139
298141	Frmd3
298144	Kdm4c
298147	Dmac1
298159	Dcaf12l2
298164	Tex13c
298168	Tenm1
298182	Tyrp1
298184	Zdhhc21
298185	Frem1
298186	Ttc39b
298189	Bnc2
298199	Plin2
298201	Fam214b
298203	Stoml2
298205	Ifna4
298210	Ifna5
298211	Ifna11
298213	Ifna2
298227	Mtap
298232	Zfp353
298241	RGD1561150
298247	Mysm1
298250	Fggy
298267	Cachd1
298280	Slc35d1
298282	Oma1
298288	C8a
298296	Pcsk9
298298	Dhcr24
298300	Ttc22
298301	Mroh7
298306	Cdcp2
298309	Lrrc42
298312	Yipf1
298317	Ube2a
298318	Slc25a43
298320	RGD1561445
298322	Lonrf3
298326	RGD1566387
298331	RGD1566184
298340	Slc6a14
298342	Nkap
298346	Rhox11
298349	RGD1563150
298352	Rhox9
298353	Rhox7
298366	Ttc39a
298369	Osbpl9
298370	Txndc12
298374	Prpf38a
298376	Gpx7
298377	Coa7
298381	Echdc2
298384	Czib
298385	Magoh
298392	Ccin
298394	Olr836
298396	Olr834
298397	Olr833
298398	Fam221b
298399	Gba2
298400	Creb3
298404	Arhgef39
298410	Cmpk1
298423	Cyp4a3
298425	Efcab14
298426	Nsun4
298429	Rad54l
298436	Tspan1
298439	Ipp
298441	Nasp
298442	Ccdc163
298443	Toe1
298447	Dmap1
298449	Klf17
298451	Atp6v0b
298452	Dph2
298468	Olr855
298474	Olr865
298475	Olr866
298476	Olr867
298478	Olr869
298483	Lao1
298485	Ermap
298487	Cldn19
298490	Ppcs
298496	Kcnq4
298500	Smap2
298504	Mfsd2a
298506	Mycl
298508	Ppie
298510	Pabpc4
298512	Rhbdl2
298514	Rragc
298517	Mrps15
298518	Csf3r
298521	Grik3
298524	Dnali1
298528	Epha10
298532	Tekt2
298533	Ago4
298534	Clspn
298541	Dhdds
298543	Crybg2
298544	Sh3bgrl3
298545	Cnksr1
298546	Zfp593
298549	Mtfr1l
298552	Tmem50a
298555	Grhl3
298557	Pithd1
298558	Zfp46
298559	Tcea3
298566	C1qa
298567	Cela3b
298573	Eif4g3
298575	Pink1
298576	Mul1
298577	Ubxn10
298579	Pla2g2d
298581	Pla2g2e
298584	Capzb
298586	Mrto4
298590	Klhdc7a
298591	Igsf21
298594	Rcc2
298595	Padi6
298596	Sdhb
298598	Necap2
298602	Srarp
298605	Tmem82
298606	Slc25a34
298607	Agmat
298609	Efhd2
298613	Pramef5
298621	RGD1306186
298623	RGD1308878
298643	Miip
298646	Agtrap
298648	Tardbp
298652	Ube4b
298653	Nmnat1
298655	H6pd
298657	Car6
298671	Actrt2
298675	Rer1
298676	Morn1
298681	Ssu72
298682	Atad3a
298683	Vwa1
298686	Ccnl2
298687	Aurkaip1
298688	Ints11
298689	Ube2j2
298690	B3galt6
298692	Ttll10
298693	Isg15
298694	Plekhn1
298696	Pin1
298698	Angptl6
298699	Ppan
298700	Eif3g
298702	Icam4
298705	Raver1
298712	Gpalpp1
298724	Olr990
298732	Glis1
298733	Olr840
298734	Olr839
298744	Crim1
298748	Ndufaf7
298757	Atl2
298762	Cox7a2l
298765	Zfp36l2
298767	Dync2li1
298771	Prepl
298782	Ttc27
298784	Nlrc4
298786	Slc30a6
298787	Memo1
298792	Ypel5
298795	LOC298795
298801	Clip4
298805	Slc4a1ap
298836	Snx17
298841	Atraid
298845	Emilin1
298848	Mapre3
298850	Cenpa
298851	Slc35f6
298857	Adgrf3
298859	Dnajc27
298861	Ptrhd1
298867	Klhl29
298873	Slc7a15
298874	Pum2
298875	Laptm4a
298878	Osr1
298881	Nt5c1b
298884	Gen1
298890	Cyria
298892	RGD1565679
298894	Mycn
298906	Slc66a3
298908	Kcnf1
298914	Itgb1bp1
298916	Cpsf3
298917	Iah1
298933	Rnaseh1
298934	Adi1
298936	Sntg2
298941	Lamb1
298942	Dld
298943	Bcap29
298944	Gpr22
298947	Pik3cg
298954	Prps1l1
298959	Agr3
298961	Agr2
298963	Lrrc72
298972	Smarce1l
298975	Scin
298977	Zfp277
298981	Nkx1-1
298982	Maea
298992	Nova1
299002	G2e3
299007	Gpr33
299008	Nubpl
299012	Arhgap5
299016	Npas3
299027	Eif2s3
299038	Spin4
299041	RGD1565054
299043	Eapp
299050	Prorp
299052	Aldoart2
299053	Brms1l
299061	Nkx2-8
299075	Trappc6b
299103	Klhl28
299104	Fkbp3
299106	Rpl10l
299112	Pole2
299113	Klhdc2
299116	Sav1
299117	Nin
299121	Actr10
299127	Jkamp
299129	Lrrc9
299131	Dhrs7l1
299135	Dhrs7
299138	Six4
299139	Slc38a6
299142	Syt16
299145	Rhoj
299147	Ppp2r5e
299152	Tex21
299153	Ppp1r36
299154	Churc1
299156	Rab15
299159	Atp6v1d
299169	RGD1562299
299172	RGD1565752
299178	RGD1560824
299180	Med6
299186	Dpf3
299188	Zfyve1
299190	LOC299190
299193	Acot6
299194	Ptgr2
299195	Coq6
299196	Abcd4
299197	Arel1
299198	Fcf1
299199	Ylpm1
299201	Dlst
299202	Rps6kl1
299203	Acyp1
299204	Nek9
299206	Batf
299207	Erg28
299208	Ttll5
299209	Ift43
299210	Esrrb
299211	Zdhhc22
299236	Flrt2
299242	Gpr65
299246	Ttc8
299247	Cpg1
299255	Kif4b
299256	Cpsf2
299258	Golga5
299261	Moap1
299265	Fam181a
299266	Asb2
299269	Ifi27l2b
299270	Serpina6
299271	Serpina16
299274	Serpina9
299276	Serpina3m
299277	LOC299277
299282	LOC299282
299284	Dicer1
299285	Clmn
299295	Setd3
299305	Jade3
299310	Ndufb11
299313	Uxt
299314	Cfp
299316	Slc25a47
299330	RGD1305298
299331	Hsp90aa1
299334	Cinp
299338	Exoc3l4
299339	Tnfaip2
299341	Coa8
299343	Tdrd9
299346	Nudt14
299347	Brf1
299356	Syne3
299357	Igh-6
299415	RGD1560842
299488	Esyt2
299499	Sp8
299507	Asnsd1
299509	Myo1a
299510	Zbtb39
299511	Rdh16
299514	Mterf3
299521	Camkmt
299553	Olr1090
299555	Morc2b
299557	RGD1310212
299566	Cyp4f39
299567	Pglyrp2
299569	Akap8l
299570	Olr1092
299576	Olr1095
299582	Olr1088
299586	Olr1087
299587	Casp14
299588	Olr1086
299589	Olr1085
299593	Olr1078
299596	Olr1075
299599	Theg
299600	Odf3l2
299602	Cdc34
299604	Polrmt
299606	Elane
299607	Med16
299608	Tmem259
299609	Abca7
299611	Apc2
299612	RGD1359127
299613	Mex3d
299616	Atp8b3
299617	Abhd17a
299618	Mknk2
299620	Sf3a2
299625	Lmnb2
299626	Gadd45b
299628	Mrpl54
299636	Tle2
299637	Tle6
299638	Sirt6
299639	Ankrd24
299643	Ndufa7
299647	Zfp414
299648	Zfp494
299649	Vom1r108
299656	RGD1560291
299683	Vom2r57
299685	Bpifc
299687	Ascl4
299691	Cry1
299694	Nuak1
299699	Aldh1l2
299700	Nopchap1
299706	Nup37
299707	Washc3
299713	RGD1561102
299714	Ano4
299730	Nedd1
299732	Lta4h
299735	Amdhd1
299737	Ntn4
299738	Vezt
299739	Ndufa12
299743	Mrpl42
299756	Mgat4c
299757	Nts
299759	Lrriq1
299762	Tmtc2
299766	Myf5
299783	Glipr1
299799	Rab21
299800	Tmem19
299802	Lgr5
299805	Cnot2
299809	Cct2
299810	Yeats4
299811	Cpsf6
299818	Llph
299823	RGD1561871
299824	Tbc1d30
299825	Gns
299827	Tbk1
299828	Atp23
299829	RGD1559995
299830	Lrig3
299841	Rxylt1
299848	RGD1565117
299850	Dctn2
299851	Mars1
299857	Shmt2
299858	Lrp1
299864	Ebag9
299872	Eif3e
299897	Trps1
299899	Eif3h
299900	Utp23
299903	Slc30a8
299905	Med30
299907	Ext1
299908	Gsdmc
299909	Cyrib
299920	Dnaaf11
299923	Ndrg1
299928	Colec10
299933	Dscc1
299938	Mrpl13
299940	Sntb1
299944	Slc22a22
299949	Tbc1d31
299954	Ndufb9
299957	Nsmce2
299963	RGD1564515
299964	RGD1563100
299971	Atp6v1c1
299976	Rrm2b
299979	Grhl2
299982	Ankrd46
299996	Matn2
300001	RGD1564268
300015	Them6
300016	Slurp1
300017	Lypd2
300018	Lynx1
300019	Gml
300024	LOC300024
300025	Ly6h
300027	Gpihbp1
300029	Top1mt
300030	Rhpn1
300032	Zc3h3
300033	Eef1d
300034	Tigd5
300035	Pycr3
300036	Gfus
300045	Exosc4
300046	Gpaa1
300047	Cyc1
300050	Bop1
300051	Slc39a4
300052	Vps28
300053	Kifc2
300054	Foxh1
300057	Recql4
300060	Apol11a
300062	Ift27
300066	Gga1
300067	Sh3bp1
300069	Eif3l
300074	Fam227a
300075	Tomm22
300077	Gtpbp1
300078	Dnal4
300079	Rpl3
300083	Slc25a17
300084	Rbx1
300088	Polr3h
300089	Pmm1
300091	RGD1306782
300092	Snu13
300095	Srebf2
300105	Ttll12
300108	Pnpla5
300111	Samm50
300114	Rtl6
300115	Arhgap8
300117	Phf21b
300120	Fam118a
300121	Smc1b
300122	Ribc2
300124	Pkdrej
300125	Ttc38
300126	Gtse1
300128	Celsr1
300129	Cerk
300135	RGD1560617
300141	Mov10l1
300142	Trabd
300146	Ppp6r2
300147	Sbf1
300149	Ncaph2
300150	Klhdc7b
300158	Kif21a
300160	Lrrk2
300173	Gxylt1
300177	Irak4
300186	Amigo2
300189	Rpap3
300191	Slc48a1
300193	Senp1
300194	Olr1102
300197	Zfp641
300199	Olr1106
300202	Olr1107
300205	Olr1111
300206	Kansl2
300207	Tex49
300208	Ddx23
300211	Fkbp11
300215	Lmbr1l
300218	Tuba1c
300219	Troap
300220	C1ql4
300221	Spats2
300222	Mcrs1
300225	Fmnl3
300228	Lima1
300231	Dip2b
300235	Dazap2
300236	Smagp
300240	Atg101
300242	Krt7
